scaffold,size,majority_label_id,n_classes_in_scaffold,class_0_count,class_1_count,class_2_count,class_3_count,class_4_count,class_5_count,class_6_count,class_7_count,class_8_count,class_9_count,class_10_count,split,assignment_score
O=C(NC1CN2CCC1CC2)c1cccc2[nH]cnc12,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9149189781799507
O=C(NC1CN2CCC1CC2)c1cccc2oc(N3CCOCC3)nc12,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9145710530954716
O=C(NC1COC1)N1CCN(Cc2ccccc2)c2ccccc2C1,2,6,1,0,0,0,0,0,0,2,0,0,0,0,train,0.9143492233464412
O=C(NC1COc2cccc(-c3cccnc3)c2C1)c1cn[nH]n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9142369151812015
O=C(NC1COc2cccc(-c3ccncc3)c2C1)c1cccnc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9141246295597145
O=C(NC1COc2cccc(N3CCNCC3)c2C1)c1ccccc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9140123664819804
O=C(NC1COc2cccc(N3CCNCC3)c2C1)c1cccnc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9139001259479992
O=C(NC1COc2cccc(N3CCNCC3)c2C1)c1cnn(-c2ccccc2)n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9137879079577705
O=C(NC1COc2ncccc21)C1CCc2ccccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9136765505846102
O=C(NC=NCCc1c[nH]c2ccccc12)c1ccccc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9135643611282669
O=C(NCC(=O)N1CCN(C(=O)CNS(=O)(=O)c2ccccc2)CC1)c1cc2ccccc2s1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9134504152080543
O=C(NCC(=O)N1CCOCC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9133382542855965
O=C(NCC(Cc1ccccc1)N1CCCCC1)C1CCCCC1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9132243406490592
O=C(NCC(c1ccccc1)N1CCOCC1)c1cnc(-c2ncccn2)s1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9131130271978566
O=C(NCC(c1ccccc1)c1ccnnc1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9130017337080817
O=C(NCC(c1ccncc1)c1cccnc1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9128904601797347
O=C(NCC(c1cnc(C2CC2)s1)N1CCCCC1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9127792066128155
O=C(NCC(c1cnc(C2CCC2)s1)N1CCCCC1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9126679730073238
O=C(NCC(c1cncnc1)N1CCCC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.91255675936326
O=C(NCC(c1cncnc1)N1CCCCC1)C1COc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9124455656806238
O=C(NCC(c1cncnc1)N1CCCCC1)c1cccc2nc(N3CCCC3)ccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9123343919594156
O=C(NCC(c1cncnc1)N1CCOCC1)C1COc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9122232381996351
O=C(NCC(c1cnco1)N1CCOCC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9121121044012823
O=C(NCC(c1cnco1)N1CCc2ccccc2C1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9120009905643574
O=C(NCC(c1cncs1)N1CCC(Oc2ccccn2)CC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.91188989668886
O=C(NCC(c1cncs1)N1CCC(Oc2cccnc2)CC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9117788227747905
O=C(NCC(c1cncs1)N1CCC(Oc2nccs2)CC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9116677688221487
O=C(NCC(c1cncs1)N1CCCCC1)c1cccc(-c2ccccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9115567348309348
O=C(NCC(c1cncs1)N1CCCCC1)c1cccc(-c2cnccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9114457208011484
O=C(NCC(c1cncs1)N1CCOC(c2cn[nH]c2)C1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9113347267327899
O=C(NCC(c1cncs1)N1CCOC2(CCC2)C1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9112237526258593
O=C(NCC(c1cncs1)N1CCOCC1)c1cccc(-c2ncccn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9111127984803563
O=C(NCC1(c2ccccc2)CCCCC1)c1ccc2[nH]ccc2c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9110018642962812
O=C(NCC1(c2ccccc2)CCCCC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9108909500736337
O=C(NCC1(c2ccccc2)CCOCC1)C1CCCc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.910780055812414
O=C(NCC1(c2ccccc2)CCOCC1)c1c[nH]c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.910669181512622
O=C(NCC1(c2cccnc2)CCCCC1)C1CCCc2ncsc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9105583271742577
O=C(NCC1(c2cccnc2)CCCCC1)C1CCOc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9104474927973213
O=C(NCC1(c2cccnc2)CCOCC1)c1ccccc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9103366783818125
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(OC2CCCNC2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9102258839277317
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc2nc(N3CCCCC3)ccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9101151094350786
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccncc1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9100043549038532
O=C(NCC1CC1)C(c1ccccc1)N1CC2CCC(C1)N2C(=O)c1ccccc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9098923962291243
O=C(NCC1CC1)C1C2CC2CN1C(=O)Cn1ncc2ccccc21,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9096817089737061
O=C(NCC1CC1)C1CC2CC2N1C(=O)Cn1ncc2cc(OCc3nccs3)ccc21,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9094712597701706
O=C(NCC1CC1)C1CC2CC2N1C(=O)Nc1c[nH]c2ccccc12,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9092610486185178
O=C(NCC1CC2CCC(C1)N2)C12CC3CC(CC(C3)C1)C2,2,6,1,0,0,0,0,0,0,2,0,0,0,0,train,0.9090398404869646
O=C(NCC1CC2CCC(C1)N2)c1ccn[nH]1,2,6,1,0,0,0,0,0,0,2,0,0,0,0,train,0.9088189963971902
O=C(NCC1CC2CCC1C2)c1cn(C2CCOC2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9087082977681876
O=C(NCC1CCC1)C1CC2CC2N1C(=O)Cn1ncc2cc(OCc3ncccn3)ccc21,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9084983426388149
O=C(NCC1CCC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9083864484387665
O=C(NCC1CCCCC1)C1CCCc2ncsc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9082757817514568
O=C(NCC1CCCCC1)C1CCOc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9081651350255749
O=C(NCC1CCCCC1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9080545082611209
O=C(NCC1CCCCC1)c1cn(C2CC3(CNC3)C2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9079439014580944
O=C(NCC1CCCCC1)c1cn(CC2CCCCO2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9078333146164957
O=C(NCC1CCCCC1)c1cn(CC2CCNC2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9077227477363249
O=C(NCC1CCCCC1)c1cn(CC2CCO2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9076122008175818
O=C(NCC1CCCCC1)c1cn(CCN2CCCCC2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9075016738602666
O=C(NCC1CCCCCC1)c1cccc(-c2cccnn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.907391166864379
O=C(NCC1CCCCN1)c1nc(N2CCN(c3ccccn3)CC2)[nH]c1-c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9072775610576136
O=C(NCC1CCCN1)c1ccc(-c2ccn3cc(-c4ccccc4)nc3c2)cc1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.9070723022678058
O=C(NCC1CCCN1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9069604965029681
O=C(NCC1CCCNC1)c1ccc(-c2ccn3cc(-c4ccccc4)nc3c2)cc1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.9067554707820489
O=C(NCC1CCCO1)c1cn(Cc2ccccc2)c(Nc2ccc(Oc3ccccn3)cc2)nc1=O,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9066450077081192
O=C(NCC1CCN(CCCN2CCNCC2)CC1)c1cccc2[nH]cnc12,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9062987745773283
O=C(NCC1CCN(Cc2cccnc2)CC1)c1ccccc1,2,6,1,0,0,0,0,0,0,2,0,0,0,0,train,0.9060784023517178
O=C(NCC1CCN(c2ccccc2)CC1)c1ccc(-c2nc3ccccc3o2)cc1,2,9,1,0,0,0,0,0,0,0,0,0,2,0,train,0.905714911005917
O=C(NCC1CCNCC1)c1cc(-c2ccccc2)c(-c2ccccc2)s1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9056107466375622
O=C(NCC1CCNCC1)c1ccc(-c2ccn3cc(-c4ccccc4)nc3c2)cc1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.9054059779460618
O=C(NCC1CNC1)c1cc2c(ccc3nncn32)n1Cc1ccccc1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9053018386119358
O=C(NCC1COC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.905190103311911
O=C(NCCC(=O)N1CCCC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9050783905556391
O=C(NCCC(=O)N1CCCCC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9049667003431198
O=C(NCCC(=O)N1CCOCC1)c1ccc2cc(Oc3ccccn3)ccc2n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9048550326743536
O=C(NCCC1CCC1)C1NCC2CC21,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9046454653501768
O=C(NCCC1CCCC1)c1cn(C2CCOC2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9045350881291327
O=C(NCCC1CCCC1)c1cn(C2COC2)c2ccccc12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9044247308695164
O=C(NCCC1CCN(C(=O)Cc2ccc3[nH]c(=O)ccc3c2)CC1)c1ccc(-c2ccccc2)cn1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9043206525104144
O=C(NCCC1CNCCO1)c1ccc(OCc2ccccn2)c(-c2c[nH]nn2)c1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9042165931954087
O=C(NCCCC1OCCCO1)c1ccc2c(c1)C(c1ccccc1)CO2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9041125529244995
O=C(NCCCCCC(=O)N1CCCC1)OCc1ccccc1,2,5,1,0,0,0,0,0,2,0,0,0,0,0,train,0.9039032536028682
O=C(NCCCCNc1nc2cc3c(cc2n2cnnc12)OCCO3)c1ccccc1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9037992383661874
O=C(NCCCCNc1nc2ccccc2n2cnnc12)C1CC1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9036952421736032
O=C(NCCCCNc1nc2ccccc2n2cnnc12)c1ccccn1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9035912650251154
O=C(NCCCN1CCC(c2ccccc2)(c2ccccc2)CC1)C1=CNC=CC1c1ccccc1,2,6,1,0,0,0,0,0,0,2,0,0,0,0,train,0.9033713646636691
O=C(NCCCN1CCOCC1)C(c1ccccc1)c1ccccc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9032597854301134
O=C(NCCCN1CCOCC1)c1ccc(Nc2nccc(-c3cccs3)n2)cc1,2,8,1,0,0,0,0,0,0,0,0,2,0,0,train,0.9029485634835639
O=C(NCCCNc1cc(=O)oc2ccccc12)c1ccccc1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.9028446233495699
O=C(NCCN1CCCCC1)c1ccc2c(=O)[nH]c(=O)[nH]c2c1,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9024998425671662
O=C(NCCN1CCCCC1)c1ccc2c(=O)n(-c3ccccc3)c(=O)[nH]c2c1,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9021563763601014
O=C(NCCN1CCCc2ccccc21)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9020429765508547
O=C(NCCN1CCN(C2CCCc3ccccc32)CC1)c1ccccc1,2,10,1,0,0,0,0,0,0,0,0,0,0,2,train,0.9017008309092615
O=C(NCCN1CCOCC1)c1cn(-c2ccccc2)nc1-c1ccccc1,2,7,1,0,0,0,0,0,0,0,2,0,0,0,train,0.9014445495515977
O=C(NCCNS(=O)(=O)c1ccccc1)c1cccc(-c2ccc(Oc3ccccc3)cc2)n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9013330347927226
O=C(NCCOc1ccccc1)C1CCCc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9012227993267872
O=C(NCCOc1ccccn1)c1ccncc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9011113131017974
O=C(NCCc1c[nH]cn1)Nc1cccc(-c2ccc(Oc3ccccc3)cc2)n1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9009998494205603
O=C(NCCc1ccccc1)C1CCCc2ncccc21,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9008896458963176
O=C(NCCc1ccccc1)NN=Cc1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9007763143115417
O=C(NCCc1ccccc1)Nc1cccc2ccccc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9006630090203087
O=C(NCCc1ccccc1)c1cccc(-c2cccnn2)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9005528374377588
O=C(NCCc1ccccc1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,train,0.9004426858166368
O=C(NCCc1ccccc1-c1cccnc1)c1cccnc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.9003312746298153
O=C(NCCc1ccnc2ccccc12)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9002180136025227
O=C(NCCn1ccc2ccccc21)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.9001047788687732
O=C(NCc1c2c(c[nH]c1=O)CCCC2)c1cc(C=Cc2ccc(CN3CC4CC3CO4)cc2)cc(NC2CCOCC2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8999004529008
O=C(NCc1c2c(c[nH]c1=O)CCCC2)c1cc(C=Cc2ccccc2)cc(NC2CCOCC2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.899696354011583
O=C(NCc1c[nH]c(=O)c(-c2ccccn2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8995831575516413
O=C(NCc1c[nH]c(=O)c(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8994699873852423
O=C(NCc1c[nH]ccc1=O)c1cccc(NC2CCCCC2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8992661275550464
O=C(NCc1cc(-c2ccccc2)ncn1)C1CC2COCC2N1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8991529896723232
O=C(NCc1cc(-c2ccccc2)ncn1)C1CCC1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8990398780831427
O=C(NCc1cc(-c2ccccn2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8989267927875051
O=C(NCc1cc(-c2cccnc2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8988137337854105
O=C(NCc1cc(-c2cccnc2)ncn1)C1C2CCC(C2)N1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8987007010768588
O=C(NCc1cc(-c2cccnc2)ncn1)C1CC2(CC2)CN1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8985876946618498
O=C(NCc1cc(-c2cnccn2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.898474714540384
O=C(NCc1cc(-c2cncnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8983617607124607
O=C(NCc1cc(C2CC2)nn1-c1ccccc1)Nc1cccc2[nH]c(=O)ccc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8982488331780805
O=C(NCc1cc(C2CCCCC2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8981359319372432
O=C(NCc1cc(N2CCC3(CC2)CC3)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8980230569899488
O=C(NCc1cc2c([nH]c1=O)CCCC2)c1cc(C=Cc2ccc(CN3CC4CC3CO4)cc2)cc(NC2CCOCC2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8978194901299666
O=C(NCc1ccc(-c2cncs2)cc1)C1CCCN1C(=O)Cc1cc(N2CCC(CN3CCC(OC4CC(Oc5cc(N6C7CCC6CN(c6cnnc(-c8ccccc8)c6)C7)ccn5)C4)CC3)CC2)no1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.8977157727045751
O=C(NCc1ccc(-n2cccn2)cc1)Nc1conc1-c1ccccc1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,train,0.8976045038641571
O=C(NCc1ccc(=O)n(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8974916731808033
O=C(NCc1ccc(N2C3CCCC2CC3)cc1)Nc1cccc2cnccc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8973788687909922
O=C(NCc1ccc(N2C3CCCC2CC3)cc1Cc1ccccc1)Nc1cccc2[nH]ncc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8972660906947239
O=C(NCc1ccc(N2CCCC2)cc1)Nc1cccc2cnccc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8971533388919986
O=C(NCc1ccc(N2CCCCC2)cc1)Nc1cccc2cnccc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8970406133828162
O=C(NCc1ccc2c(-c3ccccc3)cn(C3CCNCC3)c2c1)C1CNC1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,train,0.8969369509423162
O=C(NCc1ccc2c(c1)CCN2)Nc1cccc2[nH]ncc12,2,3,1,0,0,0,2,0,0,0,0,0,0,0,train,0.8968242577168093
O=C(NCc1ccc[nH]c1=O)c1c[nH]c2ccccc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8966209718467761
O=C(NCc1ccc[nH]c1=O)c1cc(-c2c[nH]c(=O)c3[nH]ccc23)cc2c1ccn2CC1CCCCC1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.896417913055499
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)cc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8962150813429779
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(CN3CCOCC3)cc2)cc2c1CCN2C1CCOCC1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8960124767092128
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(Cc3nc4ccccc4[nH]3)cc2)cc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8958100991542037
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(N3CCNCC3)nc2)cc2c1CCN2S(=O)(=O)C1CC1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8956079486779508
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccc(N3CCNCC3)nc2)nc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8954060252804541
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccnc(N3CCNCC3)c2)cc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8952043289617132
O=C(NCc1ccc[nH]c1=O)c1cc(-c2ccncc2)nc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8950028597217285
O=C(NCc1ccc[nH]c1=O)c1cc(C2=CCNCC2)nc2[nH]ncc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8948016175604998
O=C(NCc1ccc[nH]c1=O)c1cc(NC(=O)C2CC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8946006024780273
O=C(NCc1ccc[nH]c1=O)c1cc(NC(=O)C2CC2)cc(-c2ccc(N3CCNCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8943998144743108
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCCC2)cc(-c2ccccc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8941992535493503
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCCCC2)cc(-c2ccc(N3CCNCC3)nc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8939989197031457
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCCCC2)cc(-c2cnccn2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8937988129356974
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCCCC2)cc(OC2CC(N3CCCCC3)C2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8935989332470051
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCCCC2)cc2occc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.893399280637069
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCNCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8931998551058887
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCNCC2)cc(-c2ccc3c(c2)[nH]c(=O)n3C2CCNCC2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8930006566534646
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCNCC2)cc2occc12,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8928016852797966
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8926029409848847
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NC3CCCCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8924044237687287
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NC3CCOCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8922061336313287
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NCC(=O)N3CCNCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8920080705726849
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NCC(=O)N3CCOCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8918102345927972
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NCC3CC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8916126256916657
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(C3CC3NCC3CCOCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.89141524386929
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CC4CC3CO4)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8912180891256705
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCCNCC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.891021161460807
O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CNCC3CC3)cc2)c1,2,4,1,0,0,0,0,2,0,0,0,0,0,0,train,0.8908244608746996
